Feature,Instance,X,Y,Checkin
A,520,726.88,4690.1,609
A,521,2799.28,3855.42,96
A,522,2800.46,3858.25,815
A,523,1464.45,489.29,212
A,524,1464.52,486.42,1281
A,525,1444.94,3257.13,876
A,526,1443.67,3253.63,1063
A,527,3444.43,1140.91,3195
A,528,3443.07,1143.5,1703
A,529,1757.21,484.89,276
A,530,1768.42,490.16,581
A,531,4921.0,1704.32,614
A,532,4933.3,1701.08,2176
A,533,4430.93,2333.1,1411
A,534,4423.55,2341.01,2136
A,535,2393.66,1173.61,1370
A,536,2385.57,1170.27,35
A,537,4764.78,305.86,148
A,538,4766.42,305.66,103
A,539,3629.83,4021.01,541
A,540,3630.54,4026.54,2296
A,541,2867.71,4288.55,404
A,542,2868.7,4280.2,1388
A,543,2873.01,977.02,484
A,544,2873.57,971.05,612
A,545,1897.08,3427.52,443
A,546,1895.54,3429.16,250
A,547,1621.14,3796.04,517
A,548,1622.65,3783.74,999
A,549,4815.55,4414.38,3019
A,550,4809.73,4419.0,614
A,551,825.55,25.54,620
A,552,822.88,13.12,2214
A,553,4216.47,2908.46,1534
A,554,4222.97,2900.09,1203
A,555,2668.84,2261.68,1194
A,556,2677.67,2261.54,727
A,557,31.32,3308.4,144
A,558,36.9,3315.75,2063
A,559,337.01,2751.28,1398
A,560,325.93,2738.33,1796
A,561,4422.92,730.97,146
A,562,4434.5,719.83,1474
A,563,1816.63,3674.51,364
A,564,1820.31,3678.04,688
A,565,843.42,2413.01,38
A,566,844.8,2420.39,1489
A,567,3440.83,474.18,712
A,568,3433.19,473.92,6680
A,569,4169.79,2472.66,719
A,570,4171.45,2470.9,617
A,571,1028.66,2616.23,889
A,572,1026.58,2625.04,180
A,573,1110.89,3592.71,2269
A,574,1123.37,3591.65,1038
A,575,658.41,3514.54,1578
A,576,655.44,3514.26,1174
A,577,4756.77,3105.41,1816
A,578,4756.25,3102.49,565
A,579,503.22,4622.58,864
A,580,512.44,4634.45,381
A,581,2489.43,4223.0,3109
A,582,2491.85,4222.11,1031
A,583,2038.38,1357.16,46
A,584,2037.69,1349.92,464
A,585,3152.67,114.49,1305
A,586,3156.29,117.25,2636
A,587,3709.83,324.32,288
A,588,3709.62,324.77,1844
A,589,872.67,4027.89,460
A,590,873.23,4032.61,410
A,591,3340.57,1363.06,84
A,592,3344.96,1349.71,73
A,593,3086.34,598.81,817
A,594,3098.43,600.94,735
A,595,1382.29,1822.14,722
A,596,1385.31,1817.68,1437
A,597,2992.58,2946.67,577
A,598,2996.52,2939.81,437
A,599,2776.47,3017.93,38
A,600,2786.65,3018.95,628
A,601,1850.7,1749.48,72
A,602,1847.87,1753.33,1010
A,603,4463.41,2550.22,1389
A,604,4457.97,2546.28,345
A,605,413.97,3488.44,731
A,606,424.84,3484.25,722
A,607,2802.25,4062.55,451
A,608,2805.32,4070.43,346
A,609,3955.11,1707.88,1671
A,610,3943.93,1700.42,2723
A,611,444.77,3399.2,2326
A,612,441.79,3398.08,590
A,613,1796.77,1828.52,964
A,614,1801.01,1825.06,2148
A,615,4919.47,954.09,1428
A,616,4919.98,949.91,4114
A,617,403.88,2737.17,223
A,618,399.21,2739.17,1626
A,619,2194.07,3503.16,669
A,620,2193.77,3516.26,130
A,621,3331.4,2112.93,586
A,622,3337.16,2111.18,147
A,623,2985.35,1245.84,767
A,624,2982.98,1247.7,1801
A,625,1002.33,4719.48,4364
A,626,1007.95,4724.48,996
A,627,708.22,4676.79,2432
A,628,719.78,4674.35,517
A,629,2086.91,48.98,1435
A,630,2078.1,47.99,730
A,631,2594.34,3688.58,1801
A,632,2589.58,3689.96,1346
A,633,1280.44,2206.29,65
A,634,1271.14,2201.04,462
A,635,3935.61,2227.93,342
A,636,3947.15,2220.2,1242
A,637,2921.91,4701.47,1450
A,638,2918.92,4699.33,1129
A,639,1598.73,2670.85,231
A,640,1608.86,2677.64,2558
A,641,3489.61,1734.33,127
A,642,3484.75,1733.96,3993
A,643,2388.87,1231.78,67
A,644,2391.15,1218.97,542
A,645,675.45,4559.7,163
A,646,681.75,4562.72,730
A,647,760.55,4039.58,2642
A,648,752.68,4043.06,18
A,649,1331.02,2379.4,1380
A,650,1327.95,2373.59,3954
A,651,698.08,3978.74,369
A,652,695.71,3985.5,589
A,653,114.35,3955.21,3099
A,654,109.99,3957.22,761
A,655,328.08,2596.39,451
A,656,314.58,2601.94,1261
A,657,1349.92,817.84,365
A,658,1350.09,816.43,36
A,659,2854.94,3339.88,1326
A,660,2846.11,3346.8,2084
A,661,670.79,3808.29,1721
A,662,681.7,3809.42,20
A,663,2369.14,1985.33,480
A,664,2376.74,1973.47,291
A,665,3438.53,2387.87,203
A,666,3432.42,2379.66,104
A,667,3072.34,3132.82,406
A,668,3069.49,3126.99,37
A,669,3621.39,2759.31,1223
A,670,3620.49,2761.86,2100
A,671,2998.14,2816.32,917
A,672,2988.33,2821.61,259
A,673,771.84,3591.51,506
A,674,759.0,3582.37,857
A,675,679.95,858.5,864
A,676,683.7,855.13,775
A,677,1914.29,521.89,119
A,678,1914.61,523.86,407
A,679,2804.17,1515.0,2674
A,680,2815.78,1506.99,1269
A,681,2500.64,3938.2,2135
A,682,2502.28,3938.69,2295
A,683,2146.05,1357.73,265
A,684,2141.45,1360.46,1095
A,685,3742.81,2763.48,110
A,686,3730.34,2763.13,3227
A,687,3170.06,4926.22,781
A,688,3168.99,4929.1,1664
A,689,3075.82,4169.26,314
A,690,3084.81,4166.4,32
A,691,3650.7,3878.0,382
A,692,3648.87,3876.49,483
A,693,4513.48,2834.33,547
A,694,4522.19,2824.43,73
A,695,2155.53,4556.5,2255
A,696,2158.56,4563.19,265
A,697,3496.97,2548.78,463
A,698,3504.98,2549.02,338
A,699,2154.21,4598.7,395
A,700,2154.04,4605.68,3488
A,701,4609.35,4522.47,190
A,702,4614.33,4530.45,786
A,703,4089.43,1329.27,882
A,704,4096.56,1328.39,1791
A,705,1160.87,2196.57,642
A,706,1162.49,2201.69,1391
A,707,2595.37,4554.65,252
A,708,2598.7,4564.56,951
A,709,2260.46,2744.5,1586
A,710,2254.65,2737.13,3716
A,711,4058.6,916.42,2228
A,712,4052.01,903.77,913
A,713,314.45,4013.35,113
A,714,311.44,4001.69,1205
A,715,3779.3,2327.16,1957
A,716,3766.65,2331.47,575
A,717,1209.51,926.58,545
A,718,1211.16,924.37,754
A,719,3620.96,806.06,467
A,720,3630.11,804.69,164
A,721,2884.0,967.87,218
A,722,2880.51,965.86,742
A,723,2560.43,1034.17,2776
A,724,2565.83,1038.6,158
A,725,3384.04,94.77,1982
A,726,3387.46,92.37,279
A,727,4030.81,3726.67,677
A,728,4022.7,3738.56,1057
A,729,277.49,4025.55,3323
A,730,277.44,4021.86,675
A,731,4650.23,1731.25,1363
A,732,4652.44,1729.13,751
A,733,4286.14,3116.24,37
A,734,4282.68,3114.75,344
A,735,102.73,3615.83,1471
A,736,93.81,3618.77,531
A,737,3869.55,2957.48,980
A,738,3868.5,2964.11,110
A,739,1706.0,517.11,1693
A,740,1710.9,525.32,539
A,741,1905.39,3724.96,530
A,742,1909.74,3722.0,246
A,743,3434.09,4945.8,59
A,744,3429.14,4947.22,1846
A,745,197.44,3121.61,319
A,746,200.14,3121.75,4782
A,747,531.78,67.65,767
A,748,528.29,60.28,2783
A,749,4021.75,4855.08,807
A,750,4022.58,4854.93,1422
A,751,3377.95,2579.81,281
A,752,3380.21,2576.04,1527
A,753,4166.74,4671.3,449
A,754,4170.52,4679.74,1336
A,755,1025.25,4604.7,417
A,756,1032.71,4601.7,638
A,757,283.46,2795.88,717
A,758,275.06,2790.67,207
A,759,2345.81,3070.45,1863
A,760,2341.1,3064.42,705
A,761,3955.14,3293.23,184
A,762,3947.76,3283.24,1745
A,763,13.32,4938.37,28
A,764,8.62,4931.39,1691
A,765,4965.15,3453.95,589
A,766,4959.82,3456.57,385
A,767,2472.12,2032.99,37
A,768,2469.9,2026.33,1667
A,769,345.67,2666.07,102
A,770,349.44,2668.75,165
A,771,3257.39,864.64,1586
A,772,3255.16,866.96,256
A,773,3007.77,1787.25,91
A,774,3017.13,1788.84,345
A,775,2735.07,3618.8,3023
A,776,2731.93,3618.24,748
A,777,4666.07,1374.75,1276
A,778,4656.5,1368.24,1500
A,779,2750.37,1796.83,136
A,780,2752.84,1803.77,2165
A,781,2403.86,542.68,106
A,782,2394.35,548.95,119
A,783,3684.34,3750.72,130
A,784,3684.79,3749.15,780
A,785,3207.19,2799.34,141
A,786,3198.01,2791.64,19
A,787,1322.53,4448.89,1301
A,788,1314.72,4459.43,1356
A,789,2863.05,4125.74,266
A,790,2867.44,4124.73,555
A,791,1341.74,2606.73,62
A,792,1349.38,2593.32,605
A,793,1199.51,4634.52,69
A,794,1186.91,4629.02,1894
A,795,2142.2,1380.06,1397
A,796,2146.97,1386.96,827
A,797,1202.47,235.67,533
A,798,1197.99,224.64,1234
A,799,2522.01,2376.93,1383
A,800,2519.0,2373.16,636
A,801,508.48,3631.28,338
A,802,509.8,3628.26,157
A,803,4888.69,903.92,1162
A,804,4895.64,907.91,75
A,805,4840.32,86.62,225
A,806,4830.41,84.33,110
A,807,2722.4,1248.63,1684
A,808,2731.57,1252.63,3087
A,809,4224.2,1100.13,281
A,810,4223.71,1095.36,124
A,811,2713.33,3334.26,637
A,812,2705.32,3336.27,185
A,813,3163.47,1997.66,1152
A,814,3175.15,1997.7,2841
A,815,582.82,1236.26,906
A,816,579.73,1243.66,1506
A,817,1228.62,4614.32,624
A,818,1229.17,4615.32,364
A,819,3484.12,4137.94,32
A,820,3484.79,4137.16,122
A,821,445.23,813.65,1265
A,822,440.05,820.82,669
A,823,4292.31,516.4,846
A,824,4282.91,516.28,3478
A,825,533.53,2209.62,577
A,826,530.09,2207.71,111
A,827,4084.68,4603.33,1846
A,828,4081.46,4598.57,155
A,829,155.64,2768.3,1169
A,830,158.6,2769.03,365
A,831,3986.06,3985.64,687
A,832,3974.72,3998.2,1111
A,833,1750.92,3447.62,206
A,834,1741.71,3445.23,554
A,835,3518.65,2187.02,1780
A,836,3522.51,2185.39,1758
A,837,3234.15,1200.25,724
A,838,3234.81,1204.41,3472
A,839,2810.7,1174.7,1046
A,840,2809.14,1171.33,213
A,841,489.08,4599.94,2282
A,842,485.48,4602.04,1320
A,843,3128.06,1282.51,1538
A,844,3115.53,1283.65,555
A,845,2923.01,2920.35,167
A,846,2934.95,2924.64,434
A,847,2314.42,1024.68,1198
A,848,2311.39,1015.94,39
A,849,1695.09,4216.18,1667
A,850,1701.04,4216.51,370
A,851,3178.64,585.19,1232
A,852,3184.14,595.77,163
A,853,1772.09,3301.47,1374
A,854,1763.99,3294.49,815
A,855,608.8,4971.21,824
A,856,607.62,4964.87,53
A,857,3440.96,2122.5,869
A,858,3443.7,2117.4,1506
A,859,2393.99,591.11,1114
A,860,2385.64,582.71,295
A,861,58.93,73.75,461
A,862,60.61,69.12,136
A,863,1987.1,4099.52,4458
A,864,1984.98,4092.04,1198
A,865,3148.53,3452.15,2598
A,866,3139.2,3456.03,1932
A,867,4783.04,489.45,330
A,868,4784.02,485.1,816
A,869,3753.29,4379.58,1372
A,870,3747.88,4384.36,19
A,871,1975.38,4568.73,394
A,872,1978.32,4565.77,1911
A,873,2710.79,610.86,1367
A,874,2709.95,616.24,896
A,875,4249.24,4703.03,4502
A,876,4257.15,4709.81,1316
