Feature,Instance,X,Y,Checkin
A,110,2457.76,115.44,278
A,111,2452.89,3509.13,135
A,112,2447.88,3501.35,217
A,113,2457.85,3511.54,1190
A,114,2448.58,3501.01,2184
A,115,2447.0,3508.06,1015
A,116,4620.3,2754.23,61
A,117,4618.43,2755.55,1934
A,118,4610.88,2760.7,241
A,119,4611.32,2764.13,2606
A,120,4617.31,2765.5,3617
A,121,782.33,213.57,38
A,122,796.14,211.72,15
A,123,783.02,219.62,835
A,124,786.72,211.48,358
A,125,794.95,218.34,137
A,126,3210.42,4129.0,113
A,127,3202.25,4133.66,446
A,128,3204.15,4126.71,10
A,129,3204.93,4122.32,19
A,130,3205.84,4121.97,878
A,131,2966.24,1906.05,105
A,132,2961.9,1910.92,310
A,133,2966.71,1910.16,182
A,134,2963.88,1907.16,1149
A,135,2959.52,1914.31,1629
A,136,1535.2,701.49,264
A,137,1528.53,706.4,199
A,138,1542.13,707.28,186
A,139,1529.49,701.69,1555
A,140,1541.23,699.58,557
A,141,1905.32,2378.81,1064
A,142,1907.89,2383.11,1426
A,143,1916.79,2376.69,1964
A,144,1910.14,2387.89,1000
A,145,1912.64,2386.56,216
A,146,4035.99,4147.06,28
A,147,4028.58,4140.56,1599
A,148,4026.35,4148.52,1087
A,149,4034.43,4141.23,109
A,150,4031.98,4145.41,750
A,151,4740.71,1201.41,1260
A,152,4735.47,1193.42,408
A,153,4732.96,1195.38,1120
A,154,4742.33,1200.38,1317
A,155,4738.28,1199.57,201
A,156,3716.8,2140.74,551
A,157,3714.19,2135.27,147
A,158,3716.58,2129.76,491
A,159,3719.19,2128.92,1304
A,160,3716.21,2138.26,770
A,161,3399.5,4902.61,822
A,162,3404.08,4915.34,1278
A,163,3408.47,4912.27,1252
A,164,3398.42,4915.93,1651
A,165,3397.83,4908.75,1513
A,166,3370.93,4020.88,642
A,167,3362.61,4010.36,126
A,168,3372.84,4022.18,49
A,169,3366.87,4020.48,275
A,170,3373.07,4017.98,833
A,171,4919.48,3890.58,461
A,172,4915.64,3900.35,364
A,173,4913.17,3893.79,186
A,174,4924.24,3899.5,605
A,175,4921.35,3902.72,3534
A,176,4719.08,4352.51,2424
A,177,4709.41,4361.2,1661
A,178,4708.53,4358.2,3202
A,179,4714.33,4360.04,1080
A,180,4709.82,4350.28,776
A,181,2891.79,3258.43,517
A,182,2891.11,3264.98,534
A,183,2891.74,3251.73,298
A,184,2884.47,3261.96,637
A,185,2886.68,3257.98,113
A,186,1683.43,1293.24,69
A,187,1680.19,1295.85,520
A,188,1678.73,1299.01,962
A,189,1669.72,1298.61,989
A,190,1677.76,1292.26,1253
A,191,3663.35,639.66,698
A,192,3668.87,643.82,1480
A,193,3676.6,649.71,894
A,194,3662.44,649.11,1410
A,195,3662.67,637.2,217
A,196,4546.1,4732.16,2451
A,197,4548.38,4727.24,842
A,198,4547.62,4722.67,730
A,199,4537.81,4730.55,801
A,200,4544.29,4724.36,962
A,201,2915.67,3211.27,532
A,202,2923.7,3218.88,433
A,203,2929.13,3222.65,335
A,204,2919.51,3220.47,1199
A,205,2916.1,3219.7,220
A,206,2930.06,2259.08,2835
A,207,2920.41,2265.1,2915
A,208,2921.88,2263.62,1042
A,209,2926.34,2261.74,1877
A,210,2932.37,2267.07,174
A,211,134.77,3254.78,2079
A,212,139.52,3258.91,998
A,213,137.98,3264.21,654
A,214,133.48,3257.47,185
A,215,128.47,3254.18,372
A,216,1028.21,534.87,37
A,217,1026.9,543.15,52
A,218,1023.54,538.38,779
A,219,1023.79,540.84,900
A,220,1035.23,543.28,1192
A,221,1198.99,631.11,689
A,222,1191.36,640.52,2040
A,223,1187.29,639.3,202
A,224,1197.56,635.59,943
A,225,1193.66,640.94,1470
A,226,791.22,4241.01,2334
A,227,786.79,4237.32,120
A,228,777.43,4230.71,730
A,229,790.36,4241.02,778
A,230,780.72,4240.67,55
A,231,2249.76,4418.82,135
A,232,2247.75,4427.38,1691
A,233,2243.8,4427.66,509
A,234,2246.25,4424.05,325
A,235,2244.88,4416.44,119
A,236,4514.17,3270.75,94
A,237,4522.16,3267.08,1911
A,238,4516.77,3268.89,3441
A,239,4526.72,3264.84,1180
A,240,4518.59,3263.48,83
A,241,1741.36,325.61,504
A,242,1743.2,336.02,876
A,243,1745.95,335.56,4429
A,244,1731.61,332.59,459
A,245,1734.1,324.95,5527
A,246,3741.67,3370.0,1169
A,247,3746.21,3369.15,1116
A,248,3744.3,3361.82,1513
A,249,3752.23,3368.78,610
A,250,3749.14,3372.97,42
A,251,653.22,3370.61,587
A,252,638.66,3367.59,414
A,253,640.97,3376.09,693
A,254,649.99,3363.48,430
A,255,646.73,3361.98,1142
A,256,788.92,373.23,33
A,257,791.47,373.84,1024
A,258,789.95,381.92,554
A,259,798.97,378.77,866
A,260,797.99,379.67,677
A,261,4695.97,3055.15,62
A,262,4692.3,3062.72,660
A,263,4699.75,3067.86,79
A,264,4686.56,3058.6,506
A,265,4697.76,3063.3,3578
A,266,2186.75,3803.39,38
A,267,2189.41,3791.98,31
A,268,2190.74,3799.94,497
A,269,2186.28,3804.24,513
A,270,2184.97,3794.81,684
A,271,1297.7,3874.24,217
A,272,1298.85,3880.17,576
A,273,1299.72,3871.75,2157
A,274,1305.31,3868.79,641
A,275,1308.3,3869.14,3451
A,276,2332.36,2120.95,406
A,277,2329.96,2120.12,1250
A,278,2332.4,2121.52,709
A,279,2325.05,2120.16,1273
A,280,2331.82,2116.13,724
A,281,564.0,212.45,126
A,282,558.59,211.82,1812
A,283,561.16,210.79,1501
A,284,558.49,206.59,3473
A,285,570.06,207.18,3512
A,286,3808.58,2618.84,1257
A,287,3797.66,2621.0,734
A,288,3799.3,2623.4,1558
A,289,3809.26,2624.42,147
A,290,3799.16,2632.55,1521
A,291,1442.33,4775.19,400
A,292,1452.54,4777.96,626
A,293,1450.04,4785.31,989
A,294,1445.71,4784.0,186
A,295,1443.58,4782.44,1412
A,296,2772.14,4437.31,830
A,297,2772.18,4436.14,589
A,298,2775.57,4441.39,373
A,299,2775.85,4432.39,2059
A,300,2774.52,4428.14,883
A,301,3529.43,1756.73,937
A,302,3517.2,1758.68,1970
A,303,3524.93,1765.14,14
A,304,3521.69,1757.5,250
A,305,3523.74,1757.39,447
A,306,981.71,1611.62,177
A,307,978.45,1606.56,1029
A,308,979.6,1617.48,2870
A,309,973.67,1608.75,637
A,310,980.89,1610.71,1566
A,311,4315.32,3885.18,890
A,312,4317.05,3885.47,1294
A,313,4302.83,3884.16,1126
A,314,4303.81,3880.66,48
A,315,4316.65,3889.47,100
A,316,2040.52,3784.67,3039
A,317,2041.3,3795.7,290
A,318,2046.84,3787.34,372
A,319,2042.91,3797.5,236
A,320,2044.47,3797.85,360
A,321,4367.14,4498.77,104
A,322,4362.42,4499.61,773
A,323,4362.76,4498.32,415
A,324,4362.3,4490.33,746
A,325,4367.99,4496.87,11
A,326,1845.12,1116.69,1835
A,327,1850.45,1106.43,826
A,328,1846.27,1108.4,1493
A,329,1842.93,1113.01,87
A,330,1850.68,1106.39,404
A,331,2315.31,4278.12,70
A,332,2304.04,4275.52,159
A,333,2303.8,4275.69,962
A,334,2303.61,4278.08,1792
A,335,2302.78,4286.82,1063
A,336,252.61,4480.68,2506
A,337,241.04,4475.95,1752
A,338,247.43,4480.31,953
A,339,243.1,4474.66,1263
A,340,250.24,4482.42,1177
A,341,2249.55,2757.38,2812
A,342,2248.82,2748.39,1039
A,343,2246.1,2756.71,1028
A,344,2250.95,2747.1,411
A,345,2247.8,2756.12,4101
A,346,4544.29,726.2,1262
A,347,4548.17,730.16,2317
A,348,4545.5,731.5,326
A,349,4545.86,735.68,140
A,350,4549.84,728.77,1192
A,351,2568.63,2250.7,203
A,352,2578.9,2243.44,464
A,353,2573.51,2246.15,411
A,354,2566.72,2251.07,2491
A,355,2569.05,2257.86,1247
A,356,3603.57,208.0,1078
A,357,3596.8,207.89,601
A,358,3601.98,207.44,1699
A,359,3601.94,210.04,190
A,360,3596.28,201.96,200
A,361,603.83,3627.98,3297
A,362,598.15,3625.34,2309
A,363,599.2,3621.79,771
A,364,602.88,3620.03,351
A,365,608.54,3620.56,934
A,366,1976.33,3526.63,1146
A,367,1981.65,3523.07,624
A,368,1979.43,3520.09,2141
A,369,1968.41,3518.31,395
A,370,1968.54,3519.18,219
A,371,3452.56,65.78,2316
A,372,3458.43,62.66,233
A,373,3448.56,69.51,33
A,374,3451.16,57.44,604
A,375,3446.19,66.78,701
A,376,439.19,2537.51,607
A,377,433.53,2526.89,637
A,378,438.06,2532.57,555
A,379,429.32,2537.72,745
A,380,431.09,2531.27,101
A,381,4420.44,4671.37,258
A,382,4425.64,4674.35,162
A,383,4421.84,4671.1,243
A,384,4417.76,4677.22,500
A,385,4422.77,4678.4,393
A,386,4609.66,2125.57,249
A,387,4598.93,2128.49,113
A,388,4611.04,2135.54,550
A,389,4599.5,2134.7,257
A,390,4606.08,2131.73,1125
A,391,1442.33,685.73,513
A,392,1445.74,687.46,621
A,393,1435.01,688.21,650
A,394,1444.58,682.72,1846
A,395,1443.44,681.76,273
A,396,3510.99,3173.59,1354
A,397,3503.99,3175.35,578
A,398,3500.38,3171.0,307
A,399,3498.86,3177.31,1543
A,400,3505.56,3181.8,2886
A,401,150.25,4654.25,332
A,402,154.76,4657.55,631
A,403,156.54,4654.16,642
A,404,159.73,4663.81,201
A,405,161.4,4654.55,3053
A,406,1497.61,334.07,1448
A,407,1498.06,331.69,1528
A,408,1488.61,328.5,386
A,409,1499.92,337.79,1736
A,410,1495.77,332.14,114
A,411,3070.01,4420.25,108
A,412,3080.41,4410.4,2138
A,413,3075.53,4419.46,2387
A,414,3076.89,4415.16,281
A,415,3080.03,4412.95,656
A,416,2053.6,3475.12,73
A,417,2049.29,3473.26,73
A,418,2058.72,3472.16,1165
A,419,2057.75,3475.09,1365
A,420,2053.12,3476.04,66
A,421,2005.71,4438.76,838
A,422,1997.1,4434.03,1241
A,423,1996.2,4435.84,684
A,424,1998.86,4446.81,713
A,425,2005.47,4442.53,115
A,426,3695.97,10.37,969
A,427,3691.97,3.82,1083
A,428,3693.62,11.63,1260
A,429,3701.51,1.55,1164
A,430,3690.69,9.95,105
A,431,3574.27,794.83,2923
A,432,3581.39,797.48,493
A,433,3582.26,790.41,1964
A,434,3577.55,788.1,17
A,435,3583.57,793.01,533
A,436,2723.7,1483.91,499
A,437,2732.2,1478.0,1656
A,438,2729.2,1485.82,2636
A,439,2733.0,1481.23,635
A,440,2720.4,1477.78,1811
A,441,1588.52,3988.01,32
A,442,1596.19,3990.52,835
A,443,1594.72,3991.39,2246
A,444,1598.48,3988.19,362
A,445,1600.76,3982.24,2800
A,446,2708.49,2946.62,1285
A,447,2708.15,2941.57,414
A,448,2695.14,2940.51,582
A,449,2706.61,2952.73,931
A,450,2697.87,2952.59,931
A,451,977.81,2829.18,197
A,452,972.31,2833.57,1291
A,453,978.09,2835.82,1045
A,454,975.5,2834.42,1843
A,455,978.03,2838.22,1633
A,456,3671.07,2528.08,1105
A,457,3662.2,2538.78,3197
A,458,3670.57,2528.35,534
A,459,3671.35,2530.5,716
A,460,3669.55,2529.2,1070
A,461,1989.72,1741.78,1745
A,462,1989.33,1742.85,1109
A,463,1984.69,1742.45,1317
A,464,1983.33,1736.1,689
A,465,1990.07,1744.76,1881
A,466,871.42,2293.64,161
A,467,872.04,2294.95,378
A,468,875.15,2297.24,2353
A,469,873.68,2299.8,13
A,470,868.68,2303.27,3856
A,471,1191.93,4636.92,1345
A,472,1201.56,4640.64,980
A,473,1190.27,4629.67,253
A,474,1196.13,4636.2,519
A,475,1202.08,4640.38,240
A,476,3799.31,876.46,254
A,477,3789.74,885.18,870
A,478,3798.98,881.1,1938
A,479,3792.56,884.97,1244
A,480,3794.81,885.69,132
A,481,2464.72,3494.92,919
A,482,2471.28,3495.08,45
A,483,2463.07,3493.13,1013
A,484,2475.24,3500.44,416
A,485,2460.94,3491.18,998
A,486,4935.48,279.16,1420
A,487,4934.26,289.15,1073
A,488,4933.55,289.44,635
A,489,4933.82,291.11,164
A,490,4940.35,276.95,1670
A,491,1442.21,150.92,1424
A,492,1438.44,151.88,56
A,493,1444.37,148.89,51
A,494,1436.14,154.0,1491
A,495,1441.67,143.97,83
A,496,2290.43,1450.53,772
A,497,2285.22,1450.71,511
A,498,2290.43,1444.6,1725
A,499,2284.43,1454.67,1749
A,500,2297.85,1452.36,349
A,501,4868.12,3760.29,513
A,502,4877.91,3765.41,2005
A,503,4864.43,3757.43,35
A,504,4873.9,3757.06,1211
A,505,4867.47,3756.38,363
A,506,4014.64,1156.8,678
A,507,4015.33,1164.77,2913
A,508,4019.92,1159.98,922
A,509,4023.43,1166.84,96
A,510,4027.09,1165.03,571
A,511,1283.54,4755.08,1108
A,512,1292.87,4759.24,578
A,513,1294.15,4756.4,533
A,514,1295.16,4756.85,520
A,515,1288.44,4761.67,169
A,516,4579.14,3085.54,1710
A,517,4583.94,3092.49,621
A,518,4581.8,3087.72,32
A,519,4581.49,3085.75,1619
A,520,4586.18,3082.63,1706
A,521,246.12,3280.65,1480
A,522,245.98,3284.92,1293
A,523,246.82,3278.56,170
A,524,252.07,3275.14,419
A,525,244.43,3278.09,1652
A,526,295.5,1856.54,2127
A,527,303.03,1864.76,1284
A,528,294.55,1861.05,195
A,529,298.24,1867.78,359
A,530,303.66,1862.22,171
A,531,1146.64,1286.22,352
A,532,1148.53,1275.35,659
A,533,1148.0,1281.38,1599
A,534,1154.95,1277.07,218
A,535,1147.48,1282.75,934
A,536,905.18,306.16,1157
A,537,909.08,311.22,299
A,538,902.95,318.04,755
A,539,908.62,315.05,638
A,540,908.41,311.34,160
A,541,3400.01,2967.33,2152
A,542,3396.81,2966.2,72
A,543,3387.08,2966.95,291
A,544,3398.1,2967.09,16
A,545,3386.14,2966.48,1193
A,546,3210.34,3607.15,1272
A,547,3219.64,3605.75,322
A,548,3219.46,3612.57,110
A,549,3214.0,3615.96,710
A,550,3214.71,3611.26,620
A,551,2300.0,4995.89,1891
A,552,2300.88,5001.55,1487
A,553,2289.91,4990.12,507
A,554,2296.22,5003.29,1221
A,555,2299.55,4994.35,330
A,556,3908.77,1919.91,192
A,557,3908.71,1929.81,3402
A,558,3919.22,1927.25,881
A,559,3918.9,1928.24,229
A,560,3915.61,1928.46,217
A,561,1282.18,1420.31,120
A,562,1281.8,1426.43,429
A,563,1286.29,1422.69,940
A,564,1284.54,1430.28,230
A,565,1278.64,1428.09,1623
A,566,889.83,82.81,2171
A,567,897.67,87.82,850
A,568,899.16,78.22,625
A,569,898.07,89.85,1334
A,570,890.36,89.99,104
A,571,638.13,574.43,690
A,572,631.54,567.86,1637
A,573,629.74,565.16,312
A,574,637.36,575.61,152
A,575,631.16,578.71,883
A,576,4971.65,540.36,705
A,577,4971.24,535.64,347
A,578,4969.71,543.3,444
A,579,4977.68,539.86,738
A,580,4984.61,531.27,280
A,581,1888.31,4219.23,1192
A,582,1896.21,4231.81,979
A,583,1892.57,4225.87,248
A,584,1893.8,4227.73,813
A,585,1885.08,4220.21,2038
A,586,3625.26,3728.82,2667
A,587,3625.48,3725.61,440
A,588,3636.82,3719.67,1072
A,589,3632.1,3722.78,172
A,590,3628.1,3721.56,437
A,591,875.31,4504.35,940
A,592,870.84,4499.17,337
A,593,866.18,4492.05,743
A,594,868.04,4491.13,1953
A,595,867.1,4501.12,150
A,596,4319.12,13.55,1363
A,597,4329.68,18.32,567
A,598,4317.64,16.9,119
A,599,4331.07,14.54,27
A,600,4328.35,12.75,1066
A,601,230.42,4563.14,349
A,602,229.68,4568.88,285
A,603,229.0,4568.23,568
A,604,223.21,4563.96,1112
A,605,216.23,4559.68,54
A,606,3731.75,903.18,578
A,607,3732.08,905.16,154
A,608,3730.38,900.74,344
A,609,3737.12,911.59,385
A,610,3736.06,913.37,1703
A,611,16.3,3760.43,145
A,612,19.54,3774.24,744
A,613,19.17,3763.92,828
A,614,21.61,3762.61,33
A,615,14.13,3769.56,942
A,616,2235.27,1855.98,2571
A,617,2241.46,1848.72,79
A,618,2241.9,1855.34,450
A,619,2234.3,1855.71,715
A,620,2232.25,1850.91,1319
A,621,3175.47,2514.36,260
A,622,3164.06,2525.61,72
A,623,3164.06,2512.04,1158
A,624,3167.42,2512.06,60
A,625,3172.69,2524.35,512
A,626,3517.65,3225.36,665
A,627,3513.56,3220.51,921
A,628,3520.39,3224.62,1180
A,629,3510.93,3214.75,1061
A,630,3515.12,3228.59,2877
A,631,3544.69,3917.68,158
A,632,3538.4,3919.77,413
A,633,3539.17,3914.52,91
A,634,3540.46,3908.74,892
A,635,3545.36,3916.75,1767
A,636,2920.2,3603.97,1096
A,637,2921.9,3601.78,997
A,638,2916.07,3615.66,404
A,639,2917.79,3610.82,4691
A,640,2922.08,3612.26,985
A,641,1165.98,1729.39,119
A,642,1159.9,1732.09,136
A,643,1158.25,1735.11,2706
A,644,1157.9,1738.34,76
A,645,1157.51,1727.87,109
A,646,1485.06,4859.38,1052
A,647,1482.97,4855.44,970
A,648,1480.24,4862.89,152
A,649,1475.52,4858.63,330
A,650,1483.26,4858.17,82
A,651,385.63,2429.96,39
A,652,394.76,2426.66,423
A,653,388.92,2425.98,986
A,654,392.69,2422.31,998
A,655,393.23,2425.1,951
A,656,2488.46,1862.46,405
A,657,2499.68,1855.89,1165
A,658,2489.31,1855.92,341
A,659,2496.53,1861.67,1641
A,660,2491.63,1862.15,1394
A,661,3585.3,2511.01,470
A,662,3588.31,2510.61,691
A,663,3574.27,2502.46,2263
A,664,3581.82,2509.1,1592
A,665,3582.92,2506.63,1713
A,666,1128.95,566.31,279
A,667,1122.77,565.25,332
A,668,1126.99,564.87,3452
A,669,1117.25,577.58,315
A,670,1124.74,569.35,200
A,671,3562.74,1632.82,3559
A,672,3561.4,1625.28,1157
A,673,3562.01,1625.88,988
A,674,3566.42,1632.59,910
A,675,3561.86,1637.97,6119
A,676,589.98,30.95,4611
A,677,589.32,38.98,1327
A,678,594.25,42.4,2147
A,679,594.83,29.34,661
A,680,584.44,41.38,1052
A,681,4539.17,763.18,659
A,682,4533.82,760.02,1103
A,683,4534.6,764.11,487
A,684,4542.4,758.81,788
A,685,4545.53,762.8,1828
A,686,3929.98,1623.84,1782
A,687,3936.59,1627.94,452
A,688,3941.31,1620.84,1232
A,689,3933.35,1631.02,91
A,690,3942.2,1621.02,138
A,691,2618.09,281.18,663
A,692,2613.43,278.42,62
A,693,2622.12,268.12,269
A,694,2610.56,275.89,4114
A,695,2609.65,274.53,238
A,696,616.36,1660.55,759
A,697,609.6,1659.11,1012
A,698,605.11,1659.18,141
A,699,605.87,1660.22,38
A,700,609.53,1671.08,1075
A,701,1054.76,2211.21,625
A,702,1064.12,2211.78,950
A,703,1055.56,2209.92,921
A,704,1062.65,2210.89,1492
A,705,1054.28,2208.94,1361
A,706,4495.79,182.13,1069
A,707,4488.14,177.84,506
A,708,4496.06,177.16,24
A,709,4493.64,171.34,554
A,710,4488.69,181.89,192
A,711,481.82,2836.91,1816
A,712,483.96,2831.26,129
A,713,477.36,2841.74,3029
A,714,470.43,2841.3,724
A,715,480.17,2830.77,1501
A,716,3787.01,1899.3,126
A,717,3779.43,1894.78,921
A,718,3791.17,1897.44,1331
A,719,3792.75,1889.6,1271
A,720,3786.48,1896.29,300
A,721,2232.15,1337.11,3215
A,722,2235.59,1330.61,1519
A,723,2223.14,1330.23,118
A,724,2227.57,1338.07,452
A,725,2223.29,1335.35,197
A,726,3749.4,3376.03,25
A,727,3740.59,3374.09,165
A,728,3748.65,3377.26,284
A,729,3743.21,3387.98,195
A,730,3748.04,3385.74,88
A,731,1371.62,1497.65,21
A,732,1379.39,1500.61,94
A,733,1378.83,1492.06,1916
A,734,1383.31,1494.92,156
A,735,1375.03,1492.8,369
A,736,1404.0,3821.65,724
A,737,1403.31,3817.22,1000
A,738,1396.69,3825.21,165
A,739,1400.8,3811.99,1305
A,740,1395.39,3824.28,42
A,741,3977.85,2144.49,91
A,742,3979.43,2146.59,1421
A,743,3989.24,2145.57,382
A,744,3982.46,2144.82,658
A,745,3982.32,2148.07,3246
A,746,3632.58,405.75,1928
A,747,3625.38,399.46,918
A,748,3633.91,407.0,922
A,749,3626.49,402.53,130
A,750,3627.35,394.76,570
A,751,4663.01,1211.74,819
A,752,4667.74,1215.55,857
A,753,4662.13,1206.5,819
A,754,4668.13,1210.19,335
A,755,4660.63,1202.38,2288
A,756,4261.74,4751.46,449
A,757,4265.09,4751.37,181
A,758,4257.57,4754.48,217
A,759,4264.49,4750.48,809
A,760,4266.6,4743.71,2129
A,761,3999.55,3835.67,251
A,762,3998.13,3835.63,216
A,763,4000.87,3836.76,521
A,764,3998.09,3828.51,595
A,765,4000.56,3832.92,694
A,766,3386.93,4194.97,975
A,767,3393.28,4187.84,996
A,768,3389.6,4189.87,267
A,769,3385.54,4198.03,700
A,770,3391.81,4188.43,1132
A,771,4274.29,3238.88,50
A,772,4262.35,3240.65,2213
A,773,4265.81,3246.39,433
A,774,4265.03,3250.55,2330
A,775,4269.0,3250.81,450
A,776,2690.56,3959.04,533
A,777,2682.79,3967.83,448
A,778,2692.33,3971.66,136
A,779,2681.6,3965.6,149
A,780,2684.89,3967.66,116
A,781,3745.92,668.3,586
A,782,3755.07,675.09,776
A,783,3747.23,671.11,73
A,784,3749.97,671.24,20
A,785,3753.15,673.81,751
A,786,4576.78,509.81,1225
A,787,4577.78,509.8,65
A,788,4580.04,502.12,3270
A,789,4570.22,507.89,2736
A,790,4578.82,508.57,1008
A,791,4255.17,1037.83,265
A,792,4252.48,1026.69,663
A,793,4242.93,1037.79,1008
A,794,4246.83,1029.68,653
A,795,4251.04,1031.86,2669
A,796,3439.03,2331.6,26
A,797,3442.5,2323.6,1628
A,798,3445.36,2330.17,554
A,799,3434.64,2326.25,921
A,800,3445.08,2326.83,893
A,801,995.05,2047.82,819
A,802,1003.88,2050.34,402
A,803,991.0,2046.94,872
A,804,1001.52,2044.86,3807
A,805,1001.88,2046.89,630
A,806,3462.18,1076.63,535
A,807,3458.64,1066.39,849
A,808,3468.71,1063.37,2832
A,809,3459.63,1073.17,144
A,810,3463.85,1075.34,1643
A,811,217.44,4856.19,279
A,812,206.42,4855.89,544
A,813,215.61,4855.18,776
A,814,214.84,4851.78,418
A,815,216.22,4851.68,551
A,816,2798.97,4922.76,447
A,817,2806.96,4922.4,580
A,818,2801.74,4912.26,864
A,819,2804.29,4920.55,1564
A,820,2799.31,4915.21,1861
A,821,4567.96,4240.66,269
A,822,4554.87,4228.75,1264
A,823,4556.96,4238.76,1646
A,824,4555.35,4237.91,864
A,825,4555.93,4226.25,760
A,826,2676.7,2145.81,1652
A,827,2669.21,2145.27,2135
A,828,2666.28,2138.47,1291
A,829,2676.42,2146.2,1316
A,830,2675.59,2143.96,631
A,831,2004.0,4574.42,251
A,832,1999.38,4572.71,1924
A,833,1993.06,4574.8,2751
A,834,1998.07,4568.92,2107
A,835,1998.35,4570.76,126
A,836,4910.54,4763.15,749
A,837,4898.5,4770.91,930
A,838,4899.62,4768.98,1584
A,839,4904.3,4772.52,65
A,840,4904.08,4762.56,699
A,841,3169.95,3020.7,558
A,842,3175.74,3029.48,467
A,843,3174.63,3021.42,470
A,844,3182.94,3029.58,469
A,845,3169.31,3021.64,836
A,846,322.0,1680.0,2882
A,847,328.83,1684.43,649
A,848,331.38,1681.07,3335
A,849,329.06,1684.25,2577
A,850,332.49,1686.59,3491
A,851,2906.9,3779.46,1968
A,852,2897.4,3779.17,1517
A,853,2904.26,3769.07,700
A,854,2906.22,3770.93,2000
A,855,2904.2,3781.8,312
A,856,2066.07,394.57,2130
A,857,2067.75,397.74,2394
A,858,2067.6,395.56,610
A,859,2067.04,382.83,1551
A,860,2060.09,396.13,431
A,861,1435.77,657.6,532
A,862,1442.82,659.88,876
A,863,1433.62,649.89,53
A,864,1440.23,656.91,559
A,865,1438.97,652.49,1454
A,866,1334.19,335.81,1469
A,867,1331.01,336.11,1028
A,868,1325.48,339.34,2017
A,869,1336.78,340.8,382
A,870,1326.02,337.27,1955
A,871,323.71,4115.72,67
A,872,309.58,4112.19,473
A,873,320.75,4117.64,312
A,874,324.25,4116.8,981
A,875,311.05,4111.98,202
