Feature,Instance,LocX,LocY,Checkin
A,113,1466.99,1698.26,2769
A,114,2214.83,623.23,4368
A,115,1446.99,3189.71,3086
A,116,1370.86,4660.06,2885
A,117,1560.02,3706.79,2194
A,118,1243.51,4345.38,2058
A,119,3867.35,3835.85,5462
A,120,2950.01,4933.0,1537
A,121,4611.82,1486.83,1389
A,122,3993.83,2784.17,58
A,123,2171.28,3607.16,438
A,124,2792.85,2259.94,340
A,125,3653.89,4427.0,3065
A,126,2552.82,427.97,7
A,127,4437.46,3644.71,3281
A,128,984.71,929.93,10
A,129,3843.17,1384.8,5596
A,130,3581.7,3527.34,1925
A,131,1013.65,3117.92,569
A,132,3826.73,2426.39,1709
A,133,3741.04,1532.82,3006
A,134,2373.12,1280.01,393
A,135,1857.15,4501.83,2243
A,136,99.47,2362.7,93
A,137,2203.82,4115.71,590
A,138,1272.76,1799.83,584
A,139,1426.68,679.21,1370
A,140,4102.5,2218.86,4284
A,141,3993.32,2260.07,7305
A,142,4216.56,2399.99,5463
A,143,3015.2,402.19,1232
A,144,3954.72,4633.25,437
A,145,1686.86,1413.23,1157
A,146,1188.35,4831.5,993
A,147,3083.14,4791.42,1309
A,148,1255.46,2803.24,907
A,149,828.73,2112.95,3790
A,150,4256.59,460.13,2945
A,151,3886.24,3637.2,3285
A,152,2092.53,3674.79,28
A,153,751.76,2837.3,1266
A,154,2846.28,735.01,5763
A,155,4644.96,4297.13,1041
A,156,4742.63,708.61,1800
A,157,1691.14,2787.48,2392
A,158,3604.09,688.41,353
A,159,1566.74,191.04,44
A,160,3336.05,2252.46,1235
A,161,572.09,225.27,1934
A,162,4434.11,2527.43,854
A,163,318.22,2516.54,720
A,164,734.2,3726.49,125
A,165,272.72,3118.01,238
A,166,4806.89,2242.27,8466
A,167,175.41,168.89,4997
A,168,3348.27,2831.74,3326
A,169,1949.82,506.03,4716
A,170,1549.18,4562.83,64
A,171,2558.95,2740.59,8587
A,172,830.05,2396.86,198
A,173,1555.07,3346.21,250
A,174,3047.81,1265.35,317
A,175,4148.77,3235.96,100
A,176,4895.81,4382.16,1782
A,177,2885.54,2588.94,1521
A,178,1530.2,4486.5,3794
A,179,1378.78,2476.8,7139
A,180,4984.87,2706.02,3594
A,181,4683.58,3800.5,5507
A,182,4920.45,564.45,1947
A,183,1523.31,2544.16,749
A,184,254.99,3508.01,597
A,185,1688.98,2288.9,5360
A,186,1574.97,1438.6,2519
A,187,2490.44,410.38,1057
A,188,1282.07,3752.84,1021
A,189,3958.13,1302.79,965
A,190,1953.79,876.83,1347
A,191,3613.34,1579.67,1215
A,192,4172.99,1860.78,3887
A,193,4591.57,3935.39,2752
A,194,3049.03,2007.21,2651
A,195,4149.65,2204.09,445
A,196,3050.93,2362.62,8366
A,197,633.87,1823.56,3810
A,198,1200.2,2468.56,2107
A,199,2068.52,913.15,912
A,200,3152.74,231.63,1085
A,201,615.32,4406.17,3004
A,202,4924.46,4836.59,1712
A,203,4555.86,4377.66,1492
A,204,4367.38,794.98,7521
A,205,2786.24,1023.02,7558
A,206,54.47,3003.23,1843
A,207,692.62,2947.05,348
A,208,2107.63,614.17,113
A,209,4991.56,4280.41,513
A,210,978.98,2566.56,7693
A,211,4677.0,4011.47,1669
A,212,585.35,1196.27,3084
A,213,4898.22,214.8,4995
A,214,2170.6,4415.08,7578
A,215,2974.22,572.29,2611
A,216,491.4,86.51,2293
A,217,1149.32,2293.96,2616
A,218,2510.35,3170.87,4350
A,219,4069.94,3954.31,3423
A,220,2744.01,3384.78,1690
A,221,22.25,413.7,1128
A,222,18.38,937.16,1450
A,223,3221.61,1873.79,8325
A,224,3491.05,2874.37,800
A,225,937.85,2984.84,747
A,226,2638.2,1275.97,996
A,227,290.33,2107.6,352
A,228,4063.52,2822.24,1129
A,229,3207.89,3857.61,973
A,230,4987.19,3918.15,985
A,231,2315.15,220.18,2692
A,232,1761.88,1714.69,713
A,233,2135.79,2887.36,61
A,234,683.42,2032.19,241
A,235,1302.41,2859.18,3915
A,236,3701.26,2505.56,2409
A,237,1996.5,1082.0,7972
A,238,3683.76,3413.13,2759
A,239,4962.71,1372.82,50
A,240,3814.36,3188.24,64
A,241,4235.23,117.08,1967
A,242,1411.41,4734.96,39
A,243,33.07,4651.0,440
A,244,2736.83,760.12,146
A,245,1863.25,514.06,1698
A,246,4524.21,4939.35,1324
A,247,941.82,1874.98,613
A,248,3785.4,2994.01,815
A,249,4063.49,3061.53,1248
A,250,3964.49,3802.26,470
A,251,3299.32,1665.04,981
A,252,4920.64,2293.0,4358
A,253,2858.17,1289.31,5612
A,254,4179.11,2087.01,1005
A,255,4412.13,1465.29,1620
A,256,2084.98,2533.35,1886
A,257,3118.72,3058.44,3870
A,258,908.26,4002.26,1799
A,259,3941.52,3689.84,2117
A,260,3959.09,2448.43,2011
A,261,3334.22,4869.69,4218
A,262,3550.92,4896.27,1664
A,263,2307.8,4821.41,1251
A,264,2367.07,4288.06,1172
A,265,499.08,4823.45,1173
A,266,1925.99,3232.05,2087
A,267,245.87,2137.92,972
A,268,3522.79,850.52,866
A,269,1009.6,4219.58,1598
A,270,3660.36,1389.41,3482
A,271,1271.76,4549.01,102
A,272,3307.54,4633.51,2722
A,273,2286.62,3744.77,1010
A,274,3071.59,784.89,2440
A,275,1668.18,3480.92,770
A,276,104.27,2481.73,288
A,277,1321.12,470.08,1319
A,278,2999.76,4183.0,2953
A,279,860.9,4273.77,2458
A,280,2523.12,4865.05,1360
A,281,2611.27,3072.57,3358
A,282,1198.75,1326.78,4520
A,283,904.52,2236.78,5011
A,284,3006.92,4027.09,2466
A,285,435.1,2078.33,1477
A,286,2620.39,3693.82,4570
A,287,4098.77,1570.95,2840
A,288,4043.3,2530.32,2407
A,289,2739.56,2537.02,1283
A,290,1951.48,4721.66,396
A,291,224.91,1384.7,2292
A,292,4873.47,3168.64,1687
A,293,2568.64,1361.1,7974
A,294,2579.09,375.14,46
A,295,2437.07,1048.03,3097
A,296,1829.72,3578.78,2548
A,297,834.44,2233.99,390
A,298,3076.4,1614.55,5279
A,299,4085.87,3371.98,315
A,300,4841.62,1719.2,359
A,301,3550.47,4349.35,2731
A,302,2499.51,2926.03,11765
A,303,3875.72,4250.35,1404
A,304,440.46,3284.02,52
A,305,359.68,3498.44,3395
A,306,4750.4,4367.72,815
A,307,3309.68,2424.05,4867
A,308,608.32,4807.85,96
A,309,2761.03,4206.41,351
A,310,4382.66,1284.59,11841
A,311,1227.44,3711.94,506
A,312,3983.33,53.87,1548
A,313,3614.84,482.42,3906
A,314,975.58,872.17,4451
A,315,3571.04,2326.25,405
A,316,1271.21,1618.06,643
A,317,4068.15,3980.64,394
A,318,2407.57,4561.07,561
A,319,3616.17,2534.79,1836
A,320,2595.06,1263.85,1190
A,321,2380.39,4643.79,2659
A,322,3174.36,1877.18,1038
A,323,3097.26,524.57,377
A,324,2511.29,3645.16,2006
A,325,418.12,1648.65,4682
A,326,3630.11,348.52,904
A,327,758.27,2257.34,1152
A,328,1419.3,25.75,781
A,329,2342.6,4935.42,1073
A,330,3414.83,569.68,304
A,331,185.42,2309.55,411
A,332,3904.18,1100.65,2863
A,333,1662.42,4742.92,6598
A,334,1675.1,477.78,504
A,335,2359.73,1606.23,7893
A,336,1276.58,3222.34,1614
A,337,2120.7,1028.13,3193
A,338,1204.03,2803.5,1265
A,339,957.51,2858.6,312
A,340,2456.31,4410.77,541
A,341,836.45,4432.09,2417
A,342,2322.22,2670.65,330
A,343,664.6,695.31,62
A,344,2515.51,1439.47,3592
A,345,2803.47,953.22,375
A,346,736.6,513.02,1598
A,347,2066.86,4860.86,9465
A,348,3652.86,2019.83,1116
A,349,273.95,64.59,1312
A,350,2318.6,3962.9,1788
A,351,423.27,1853.39,1359
A,352,174.06,946.93,9296
A,353,3392.24,4610.99,3599
A,354,620.16,4047.4,860
A,355,4374.07,4877.64,852
A,356,3914.4,3289.0,2585
A,357,2678.05,1543.32,5432
A,358,3836.2,512.68,2251
A,359,2763.96,1300.16,2883
A,360,2206.08,4450.47,6750
A,361,4237.62,4842.3,2500
A,362,1572.56,4443.46,1168
A,363,1382.71,1007.98,1016
A,364,766.88,187.24,98
A,365,2857.42,793.39,184
A,366,4394.34,139.95,700
A,367,860.3,601.82,7821
A,368,4045.89,1971.6,1111
A,369,400.75,1868.36,2013
A,370,4471.81,1532.38,4582
A,371,1962.75,2708.85,557
A,372,257.36,2842.23,1433
A,373,980.98,479.8,187
A,374,1096.72,4590.47,384
A,375,1595.41,1642.44,517
A,376,1088.88,1340.73,10964
A,377,90.14,4955.03,4324
A,378,2698.6,552.61,1503
A,379,2786.19,183.01,5553
A,380,947.9,1036.67,387
A,381,3664.46,2229.62,1764
A,382,1746.73,3878.84,464
A,383,46.61,1593.43,1708
A,384,3260.54,3077.14,2045
A,385,4472.41,1224.59,1868
A,386,27.65,3343.42,3904
A,387,3921.02,3066.31,263
A,388,3503.88,1563.5,265
A,389,1979.23,3860.08,1583
A,390,1655.7,4314.92,1344
A,391,3163.59,2683.97,580
A,392,3886.43,4166.94,84
A,393,3099.58,4372.8,3617
A,394,3820.82,523.12,54
A,395,3309.72,3038.23,15832
A,396,3983.34,903.58,1781
A,397,2194.47,1533.02,4142
A,398,923.96,2331.6,1880
A,399,4095.78,2972.81,9399
A,400,4509.18,1728.74,4798
A,401,93.1,2116.43,1043
A,402,2141.48,2547.72,457
A,403,422.55,2188.44,443
A,404,4707.65,290.61,5681
A,405,3865.41,3194.55,70
A,406,2389.95,980.99,335
A,407,368.44,2990.28,2194
A,408,1730.7,745.64,3304
A,409,2616.14,464.37,1824
A,410,3123.53,1834.3,2744
A,411,728.28,4228.3,6599
A,412,4112.77,1275.67,5931
A,413,4284.79,1500.07,146
A,414,3356.2,2289.68,441
A,415,4381.35,1305.23,101
A,416,3912.67,2904.48,1972
A,417,3008.32,4255.79,1167
A,418,1406.19,290.12,973
A,419,720.85,1080.81,5430
A,420,155.43,3766.8,1070
A,421,2398.59,3610.94,2299
A,422,2664.57,2274.22,3627
A,423,1484.62,3422.92,602
A,424,2487.57,4413.11,1438
A,425,2401.3,2382.65,2210
A,426,2182.44,2600.25,1595
A,427,597.09,3795.8,12
A,428,2552.45,864.8,605
A,429,3003.66,865.81,468
A,430,3262.93,3922.48,402
A,431,3832.24,2417.97,248
A,432,909.26,2560.18,915
A,433,4281.88,4485.47,4774
A,434,2972.66,1112.65,1821
A,435,1584.1,1440.59,264
A,436,24.79,1535.34,212
A,437,308.94,4356.73,39
A,438,4435.7,2117.34,2744
A,439,1563.73,1838.55,243
A,440,4791.05,861.86,3026
A,441,4012.5,3943.09,1449
A,442,4888.38,1998.7,815
A,443,4122.78,1312.42,1477
A,444,2307.39,4212.52,4619
A,445,1703.34,541.39,1656
A,446,2286.45,4855.04,2491
A,447,2817.87,1232.95,176
A,448,4934.56,4980.63,1355
A,449,2701.69,104.39,1394
A,450,2992.34,1999.15,1685
A,451,450.26,1374.93,1272
A,452,2829.01,960.72,2329
A,453,2357.86,647.11,3019
A,454,2291.31,1240.36,2434
A,455,4360.1,435.12,3
A,456,4301.07,1165.11,2108
A,457,1074.76,2401.07,4897
A,458,4909.98,4889.15,825
A,459,2529.59,3910.56,2489
A,460,3437.39,2969.46,167
A,461,2178.07,3760.14,473
A,462,4409.31,1042.71,505
A,463,4154.13,169.75,2040
A,464,3717.46,4075.99,292
A,465,4422.17,4455.07,170
A,466,4415.65,1459.34,270
A,467,3846.21,2791.9,1419
A,468,411.6,2637.57,1744
A,469,1114.08,3927.66,1048
A,470,4640.84,3475.68,57
A,471,4021.11,1067.03,3333
A,472,4852.43,1268.22,703
A,473,1240.31,1121.34,1683
A,474,3780.28,416.81,3398
A,475,1322.96,45.41,3340
A,476,2451.04,3791.13,8862
A,477,1667.0,22.88,35
A,478,4821.08,1690.12,730
A,479,1965.62,1786.3,120
A,480,1806.58,2188.1,192
A,481,1929.64,3215.32,600
A,482,1818.2,4905.02,174
A,483,1019.47,2841.74,13942
A,484,2318.9,3282.86,768
A,485,1989.46,2272.41,350
A,486,3775.07,3601.93,6247
A,487,4269.71,4961.72,472
A,488,3948.34,1111.04,3967
A,489,3907.71,3141.09,1085
A,490,4802.4,3032.8,8960
A,491,1389.47,3300.65,5907
A,492,2753.03,4376.75,1408
A,493,2004.04,624.52,872
A,494,4792.34,3823.33,51
A,495,2970.82,3721.48,1509
A,496,671.96,4327.77,775
A,497,2121.08,2452.74,2060
A,498,1546.03,805.8,4877
A,499,4248.83,4947.41,5150
A,500,248.75,3398.58,455
A,501,3802.44,497.42,1214
A,502,3427.35,4050.55,2701
A,503,1270.34,3849.11,1509
A,504,4521.41,1705.28,262
A,505,1074.53,3710.04,3562
A,506,2782.41,3824.52,909
A,507,1983.91,3773.79,4694
A,508,798.63,3628.99,731
A,509,462.29,2441.44,511
A,510,2900.98,394.95,2568
A,511,3049.4,3495.57,1489
A,512,312.04,3267.98,462
A,513,1600.46,4447.3,1262
A,514,1480.85,1816.98,4103
A,515,3415.68,3142.55,239
A,516,1862.21,3960.31,3965
A,517,2892.34,1403.82,233
A,518,4230.36,892.05,6583
A,519,4873.31,3702.47,3905
A,520,3106.41,3154.93,218
A,521,1103.11,3087.06,3882
A,522,2748.8,4260.78,3602
A,523,939.07,1847.43,4212
A,524,2343.87,3347.29,3531
A,525,1654.11,2917.05,869
A,526,343.51,1807.39,699
A,527,2046.42,4853.8,2682
A,528,349.18,306.87,1657
A,529,185.39,159.36,3172
A,530,2450.1,1823.04,4931
A,531,2368.25,2704.44,2071
A,532,3289.6,2931.99,6708
A,533,1847.83,3822.11,1606
A,534,932.18,580.09,2459
A,535,4543.43,4906.59,1470
A,536,3755.68,1759.82,910
A,537,4335.03,4746.05,742
A,538,4291.84,4962.34,4800
A,539,746.77,1051.25,3324
A,540,2328.91,4753.02,10297
A,541,2103.43,3133.56,2061
A,542,162.87,498.64,5122
A,543,2799.04,54.81,889
A,544,1913.88,3038.54,1007
A,545,1054.64,3923.49,1879
A,546,706.66,4713.95,1030
A,547,1252.38,1283.37,4943
A,548,786.68,3398.67,55
A,549,4797.46,4816.81,1673
A,550,2412.96,2116.97,7628
A,551,915.25,1763.78,2218
A,552,3803.86,1747.52,204
A,553,4161.37,3583.69,14082
A,554,2472.37,2300.37,763
A,555,561.96,386.84,324
A,556,4560.1,4134.13,735
A,557,2830.45,2697.07,1530
A,558,4719.61,4234.69,1146
A,559,2541.57,2790.96,878
A,560,132.95,1793.01,1087
A,561,1908.22,2893.64,393
A,562,4525.46,619.94,1372
A,563,4199.93,4041.73,1629
A,564,507.44,3051.66,2423
A,565,3959.37,893.17,1810
A,566,164.88,929.95,1581
A,567,3638.29,211.95,132
A,568,3837.77,339.65,2745
A,569,4329.7,3415.35,348
A,570,1337.27,4215.35,1761
A,571,2582.45,4613.51,1766
A,572,2476.58,667.79,5507
A,573,4363.39,1572.53,1689
A,574,1883.49,3555.3,1940
A,575,1563.76,1551.99,1859
A,576,857.1,2006.5,1483
A,577,4683.87,619.95,1146
A,578,208.74,3021.62,4596
A,579,2238.32,3183.93,4922
A,580,2547.59,119.63,4165
A,581,3076.25,4420.71,1287
A,582,3341.0,4668.79,80
A,583,221.96,3630.15,1949
A,584,495.84,2618.51,733
A,585,3859.3,4379.96,493
A,586,4904.99,4126.22,1608
A,587,1453.69,917.6,355
A,588,4210.56,2294.71,1303
A,589,417.06,3857.66,4560
A,590,1256.55,2627.4,1445
A,591,2158.24,1952.14,1865
A,592,1487.9,2407.38,1592
A,593,36.07,3158.38,978
A,594,1246.09,3018.35,1926
A,595,3.2,816.16,3072
A,596,3101.33,1145.77,2471
A,597,867.76,1217.64,3003
A,598,1139.1,3161.74,285
A,599,1272.51,2807.79,960
A,600,445.83,733.24,4180
A,601,1076.69,4264.99,2632
A,602,4696.0,2183.79,426
A,603,1647.0,1730.89,516
A,604,552.81,3766.27,7318
A,605,1409.38,2914.03,64
A,606,2604.56,3380.66,379
A,607,1927.37,4920.19,1077
A,608,2961.39,1124.11,247
A,609,2932.81,933.62,195
A,610,4632.72,2063.58,2023
A,611,2384.06,2477.49,1799
A,612,2615.3,3043.15,5917
A,613,1278.63,3759.21,1010
A,614,3258.45,236.05,370
A,615,4778.49,1048.83,2905
A,616,1022.2,2609.27,2309
A,617,3411.83,523.31,1291
A,618,1550.72,2893.25,506
A,619,2256.13,4304.11,299
A,620,760.38,3305.18,151
A,621,2605.57,2479.82,211
A,622,1608.97,2089.17,888
A,623,3211.6,4720.67,3289
A,624,4218.4,947.57,1383
A,625,3256.24,14.99,1764
A,626,228.93,338.89,1451
A,627,3175.07,3382.25,8974
A,628,3349.18,3599.19,1345
A,629,1649.69,1652.86,941
A,630,905.16,2887.79,1003
A,631,3472.43,316.76,1851
A,632,3987.78,360.56,2757
A,633,1891.83,4995.29,111
A,634,4968.83,1404.06,4744
A,635,3369.47,68.14,2521
A,636,3867.98,3628.71,3539
A,637,173.24,1327.54,2561
A,638,4458.01,4904.24,4254
A,639,868.53,526.13,186
A,640,4831.55,1557.96,1883
A,641,4540.81,2310.88,915
A,642,1979.81,4763.5,1264
A,643,819.9,683.31,2475
A,644,4434.2,29.58,2660
A,645,2174.14,2951.52,7675
A,646,1243.56,603.28,497
A,647,3398.94,2872.59,1359
A,648,4832.75,2288.81,922
A,649,3492.04,1248.41,2315
A,650,197.34,3216.31,5330
A,651,4751.84,2814.34,4495
A,652,2578.1,3188.1,3803
A,653,1147.02,1600.22,1725
A,654,165.65,1847.53,1434
A,655,3924.24,3444.94,95
A,656,2730.67,1123.56,1994
A,657,1821.31,4347.2,7865
A,658,3346.97,1161.55,522
A,659,3336.95,4224.28,693
A,660,4540.65,1208.52,4890
A,661,561.09,4939.25,1137
A,662,4229.92,417.95,322
A,663,3824.58,3264.7,860
A,664,229.76,2300.64,2322
A,665,1494.79,2169.2,3066
A,666,1412.2,4620.11,1397
A,667,328.79,1615.24,2588
A,668,1806.12,1726.47,3646
A,669,4732.79,3791.71,143
A,670,3616.48,4219.68,899
A,671,517.66,2586.67,1075
A,672,1105.34,3729.2,144
A,673,220.85,120.01,2047
A,674,3781.97,4051.74,540
A,675,4525.62,3671.2,602
A,676,3951.86,4267.77,862
A,677,1707.76,3988.82,6109
A,678,2655.22,4812.59,7516
A,679,3584.42,2160.15,1357
A,680,4363.52,2882.32,2643
A,681,1370.46,2865.01,33
A,682,352.74,1755.04,1594
A,683,2032.74,3110.56,3160
A,684,794.77,206.06,570
A,685,2541.08,1620.5,89
A,686,1428.76,4545.24,2375
A,687,607.8,320.97,178
A,688,690.86,2974.42,5771
A,689,3833.91,500.72,82
A,690,197.1,3704.57,3696
A,691,4482.73,1178.02,2481
A,692,2775.02,2823.58,1715
A,693,3217.33,2144.43,3585
A,694,2912.36,1339.96,1913
A,695,3960.03,1993.53,1010
A,696,3142.06,2572.64,999
A,697,4428.19,734.16,892
A,698,2849.22,2652.65,3988
A,699,2233.93,4350.3,198
A,700,1696.46,2110.3,509
A,701,4325.24,3575.91,628
A,702,1510.66,2905.12,5129
A,703,2242.44,4406.62,1796
A,704,3659.97,1386.79,1748
A,705,3297.96,4680.8,2702
A,706,978.69,3083.69,1477
A,707,1963.05,658.94,1778
A,708,3399.6,192.44,2866
A,709,89.98,2529.16,970
A,710,3537.71,4888.31,462
A,711,198.2,4454.81,3570
A,712,1246.04,547.55,1367
A,713,3478.44,3856.12,3196
A,714,117.05,4873.64,1416
A,715,2471.75,3038.21,225
A,716,740.49,4483.6,572
A,717,3804.26,3086.8,856
A,718,4379.34,906.82,5093
A,719,4667.36,4869.9,1047
A,720,581.14,3810.71,1400
A,721,3484.46,1525.57,247
A,722,3042.0,4279.23,1303
A,723,1014.84,58.36,6492
A,724,609.59,3769.25,1075
A,725,2334.56,2656.79,2421
A,726,2562.67,4704.78,622
A,727,812.59,1808.16,1429
A,728,1912.1,4870.43,134
A,729,2329.87,963.11,1144
A,730,4426.68,3386.32,2170
A,731,4289.57,3786.33,563
A,732,3915.04,259.75,5615
A,733,3940.32,1495.08,2758
A,734,4279.43,3876.25,3534
A,735,1279.6,2492.78,1249
A,736,525.07,220.08,10226
A,737,1948.01,4727.0,3781
A,738,1403.85,3672.63,357
A,739,1412.8,1966.81,339
A,740,4532.72,3420.08,5277
A,741,3246.53,1347.81,1180
A,742,2539.08,4814.96,7702
A,743,475.54,1035.71,3956
A,744,3671.01,1996.1,1066
A,745,1174.7,4508.91,13770
A,746,3576.95,3704.26,8203
A,747,443.22,2194.83,567
A,748,4521.14,4698.13,3117
A,749,2610.53,2782.25,51
A,750,338.91,4519.76,626
A,751,778.93,1733.34,5552
A,752,2489.64,4841.79,491
A,753,2131.72,2342.58,13791
A,754,2756.76,1085.59,908
A,755,404.31,3239.47,10
A,756,3457.63,363.05,2922
A,757,1430.39,1006.61,491
A,758,139.79,2941.76,2641
A,759,1247.26,4100.08,2452
A,760,4784.21,2904.61,122
A,761,2824.07,2283.33,2400
A,762,2701.55,1770.7,3466
A,763,3915.82,1820.82,2
A,764,4776.87,4753.18,131
A,765,205.86,1705.72,1592
A,766,1062.09,3630.55,3785
A,767,1627.9,12.96,475
A,768,2641.15,1513.19,47
A,769,3858.17,2697.29,1849
A,770,2683.24,3132.96,575
A,771,3278.95,2585.43,10
A,772,1591.8,2935.23,420
A,773,1051.28,3213.9,2348
A,774,2273.87,4436.61,8236
A,775,2055.04,1579.37,107
A,776,3450.87,3510.45,3170
A,777,2998.04,2434.3,494
A,778,1695.69,3495.6,1342
A,779,4031.79,718.95,79
A,780,925.96,310.9,4623
A,781,2565.71,3003.58,2011
A,782,879.72,3698.59,2
A,783,2177.38,4827.08,2599
A,784,3735.15,1417.43,3360
A,785,3365.46,3626.6,55
A,786,4083.6,3549.97,1087
A,787,1416.84,1651.25,953
A,788,4625.66,238.64,3642
A,789,691.53,4766.32,1610
A,790,719.41,701.93,2618
A,791,4546.95,340.26,2939
A,792,2698.14,3626.49,2084
A,793,3254.84,2551.64,694
A,794,632.51,4193.6,1010
A,795,3317.27,4145.55,419
A,796,2481.39,3139.22,730
A,797,1771.33,2372.34,1445
A,798,567.25,275.37,1569
A,799,1705.7,2893.2,594
A,800,757.85,1224.21,908
A,801,4478.75,856.44,679
A,802,1071.15,3428.44,2938
A,803,2495.78,4900.91,1138
A,804,2093.61,1346.79,2608
A,805,2808.64,1457.04,2745
A,806,2804.07,4265.47,825
A,807,4999.53,224.04,2792
A,808,763.95,2225.45,1167
A,809,305.44,2253.23,4117
A,810,443.75,4625.74,2860
A,811,4194.57,4541.55,4907
A,812,3100.16,4219.91,3143
A,813,1145.21,944.38,5266
A,814,1778.64,4044.5,4298
A,815,1084.01,4350.29,625
A,816,3532.94,2798.33,357
A,817,4008.47,4495.21,263
A,818,1223.18,3690.51,1164
A,819,4269.11,4269.7,1934
A,820,1130.71,3353.94,3204
A,821,458.03,4285.72,1587
A,822,1384.95,1860.23,2971
A,823,1341.48,3215.92,489
A,824,3139.69,1547.29,6096
A,825,1608.39,3341.79,622
A,826,4969.93,4452.47,186
A,827,2449.46,1132.12,709
A,828,2029.64,4937.19,38
A,829,2756.28,1851.24,5840
A,830,2283.24,1551.4,508
A,831,3122.26,3049.12,1340
A,832,262.79,3458.35,2764
A,833,2924.1,5.74,395
A,834,257.0,504.32,262
A,835,4000.86,2073.44,2927
A,836,2956.35,1035.74,888
A,837,1122.52,2089.81,1660
A,838,4167.71,4908.85,687
A,839,3156.6,1239.93,3017
A,840,2878.43,2929.29,8175
A,841,2804.69,231.35,293
A,842,2436.1,2742.21,911
A,843,4380.37,4080.48,101
A,844,348.87,2876.36,2322
A,845,2465.57,1285.99,2733
A,846,934.23,2417.87,305
A,847,1986.47,4579.31,6339
A,848,231.68,2408.91,1032
A,849,4022.93,2926.6,3986
A,850,3936.13,1335.74,1850
A,851,2958.91,2635.36,1335
A,852,2546.43,4534.96,6282
A,853,385.45,3934.19,216
A,854,3329.95,359.65,5534
A,855,1964.41,2120.79,4420
A,856,1780.59,1516.35,14680
A,857,3972.8,4353.95,429
A,858,3746.72,2890.91,624
