Feature,Instance,LocX,LocY,Checkin
A,765,74750.01,45297.602,264
A,766,57730.156,67072.793,65
A,767,65683.289,39348.244,617
A,768,75119.474,36728.036,469
A,769,50436.068,84730.113,533
A,770,67998.23,40537.739,1218
A,771,55428.387,34987.085,74
A,772,76472.913,43905.002,1032
A,773,59443.219,30275.993,114
A,774,64772.796,30231.933,428
A,775,52304.283,34783.256,727
A,776,76897.637,53518.005,1659
A,777,52518.629,27062.118,785
A,778,55246.619,35331.827,1022
A,779,84814.456,53201.675,600
A,780,29168.165,68606.796,706
A,781,40209.794,26168.782,90
A,782,76479.551,49384.699,1568
A,783,70394.375,39819.943,895
A,784,69907.254,40500.128,1448
A,785,59780.082,49646.165,37
A,786,52500.877,38327.762,698
A,787,61564.39,46545.068,1043
A,788,60451.235,30213.712,490
A,789,44321.777,41630.382,2295
A,790,84793.956,63251.974,106
A,791,62280.042,70679.034,2162
A,792,46166.486,23257.537,45
A,793,71449.758,40983.789,745
A,794,65493.253,37507.534,196
A,795,51269.237,54985.272,745
A,796,67122.625,39123.855,1402
A,797,67673.106,44129.948,474
A,798,61784.638,30965.667,21
A,799,57407.065,52340.717,281
A,800,54343.676,34807.914,2098
A,801,61514.641,95872.587,74
A,802,89533.28,46650.141,60
A,803,56962.628,30225.64,343
A,804,42600.724,31270.113,1765
A,805,52168.849,37820.868,1543
A,806,68358.593,26841.682,507
A,807,60971.578,31176.056,164
A,808,33841.479,35402.105,547
A,809,59555.376,33491.239,3984
A,810,59998.09,31159.271,2659
A,811,59971.774,28185.534,1408
A,812,61150.483,30119.087,1941
A,813,57897.145,38986.272,4552
A,814,62344.514,46457.204,251
A,815,62276.839,70696.866,845
A,816,61075.941,29988.732,129
A,817,61730.602,36009.65,1005
A,818,52076.117,33209.023,694
A,819,71571.327,40221.298,381
A,820,74380.698,37948.56,726
A,821,64334.501,32553.542,1167
A,822,73979.061,39559.09,369
A,823,80502.2,40102.092,1140
A,824,56176.945,32901.147,1302
A,825,59574.18,39644.426,1177
A,826,36821.919,33563.656,157
A,827,82102.413,49599.242,2780
A,828,61836.916,38359.76,1162
A,829,92878.884,67488.67,170
A,830,59941.153,31115.835,218
A,831,62623.22,70739.211,911
A,832,62886.725,50450.321,2698
A,833,65881.076,38605.79,533
A,834,63255.546,48712.556,830
A,835,65544.961,36518.125,1383
A,836,71206.488,31764.923,518
A,837,62102.46,50616.416,2556
A,838,36211.941,22174.228,1581
A,839,60724.741,37734.975,281
A,840,67817.246,61967.898,1364
A,841,43375.337,28658.826,2252
A,842,59608.649,32554.211,1093
A,843,62380.346,44756.827,3194
A,844,69465.472,54303.439,36
A,845,58858.547,31368.502,3768
A,846,60010.96,30414.177,1874
A,847,73080.675,49870.387,847
A,848,66160.323,38819.219,1844
A,849,59437.849,49194.714,986
A,850,41117.587,43026.457,176
A,851,39826.417,25727.043,259
A,852,60790.605,33958.65,2191
